ISO3,year
SDN,1989
SDN,1990
SDN,1991
SDN,1992
SDN,1993
SDN,1994
SDN,1995
SDN,1996
SDN,1997
SDN,1998
SDN,1999
SDN,2000
SDN,2001
SDN,2002
SDN,2003
SDN,2004
SDN,2005
SDN,2006
SDN,2007
SDN,2008
SDN,2009
SDN,2010
SDN,2011
SDN,2012
SDN,2013
SDN,2014
SDN,2015
SDN,2016
SDN,2017
SDN,2018
SDN,2019
SDN,2020
SDN,2021
SDN,2022
SDN,2023
SDN,2024
SEN,1961
SEN,1962
SEN,1963
SEN,1964
SEN,1965
SEN,1966
SEN,1967
SEN,1968
SEN,1969
SEN,1970
SEN,1971
SEN,1972
SEN,1973
SEN,1974
SEN,1975
SEN,1976
SEN,1977
SEN,1978
SEN,1979
SEN,1980
SEN,1981
SEN,1982
SEN,1983
SEN,1984
SEN,1985
SEN,1986
SEN,1987
SEN,1988
SEN,1989
SEN,1990
SEN,1991
SEN,1992
SEN,1993
SEN,1994
SEN,1995
SEN,1996
SEN,1997
SEN,1998
SEN,1999
SEN,2000
SEN,2001
SEN,2002
SEN,2003
SEN,2004
SEN,2005
SEN,2006
SEN,2007
SEN,2008
SEN,2009
SEN,2010
SEN,2011
SEN,2012
SEN,2013
SEN,2014
SEN,2015
SEN,2016
SEN,2017
SEN,2018
SEN,2019
SEN,2020
SEN,2021
SEN,2022
SEN,2023
SEN,2024
SGP,1968
SGP,1969
SGP,1970
SGP,1971
SGP,1972
SGP,1973
SGP,1974
SGP,1975
SGP,1976
SGP,1977
SGP,1978
SGP,1979
SGP,1980
SGP,1981
SGP,1982
SGP,1983
SGP,1984
SGP,1985
SGP,1986
SGP,1987
SGP,1988
SGP,1989
SGP,1990
SGP,1991
SGP,1992
SGP,1993
SGP,1994
SGP,1995
SGP,1996
SGP,1997
SGP,1998
SGP,1999
SGP,2000
SGP,2001
SGP,2002
SGP,2003
SGP,2004
SGP,2005
SGP,2006
SGP,2007
SGP,2008
SGP,2009
SGP,2010
SGP,2011
SGP,2012
SGP,2013
SGP,2014
SGP,2015
SGP,2016
SGP,2017
SGP,2018
SGP,2019
SGP,2020
SGP,2021
SGP,2022
SGP,2023
SGP,2024
SLE,1962
SLE,1963
SLE,1964
SLE,1965
SLE,1966
SLE,1967
SLE,1968
SLE,1969
SLE,1970
SLE,1971
SLE,1972
SLE,1973
SLE,1974
SLE,1975
SLE,1976
SLE,1977
SLE,1978
SLE,1979
SLE,1980
SLE,1981
SLE,1982
SLE,1983
SLE,1984
SLE,1985
SLE,1986
SLE,1987
SLE,1988
SLE,1989
SLE,1990
SLE,1991
SLE,1992
SLE,1993
SLE,1994
SLE,1995
SLE,1996
SLE,1997
SLE,1998
SLE,1999
SLE,2000
SLE,2001
SLE,2002
SLE,2003
SLE,2004
SLE,2005
SLE,2006
SLE,2007
SLE,2008
SLE,2009
SLE,2010
SLE,2011
SLE,2012
SLE,2013
SLE,2014
SLE,2015
SLE,2016
SLE,2017
SLE,2018
SLE,2019
SLE,2020
SLE,2021
SLE,2022
SLE,2023
SLE,2024
SLV,1960
SLV,1961
SLV,1962
SLV,1963
SLV,1964
SLV,1965
SLV,1966
SLV,1967
SLV,1968
SLV,1969
SLV,1970
SLV,1971
SLV,1972
SLV,1973
SLV,1974
SLV,1975
SLV,1976
SLV,1977
SLV,1978
SLV,1979
SLV,1980
SLV,1981
SLV,1982
SLV,1983
SLV,1984
SLV,1985
SLV,1986
SLV,1987
SLV,1988
SLV,1989
SLV,1990
SLV,1991
SLV,1992
SLV,1993
SLV,1994
SLV,1995
SLV,1996
SLV,1997
SLV,1998
SLV,1999
SLV,2000
SLV,2001
SLV,2002
SLV,2003
SLV,2004
SLV,2005
SLV,2006
SLV,2007
SLV,2008
SLV,2009
SLV,2010
SLV,2011
SLV,2012
SLV,2013
SLV,2014
SLV,2015
SLV,2016
SLV,2017
SLV,2018
SLV,2019
SLV,2020
SLV,2021
SLV,2022
SLV,2023
SLV,2024
SOM,1962
SOM,1963
SOM,1964
SOM,1965
SOM,1966
SOM,1967
SOM,1968
SOM,1969
SOM,1970
SOM,2014
SOM,2015
SOM,2016
SOM,2017
SOM,2018
SOM,2019
SOM,2020
SOM,2021
SOM,2022
SOM,2023
SOM,2024
SVK,1992
SVK,1993
SVK,1994
SVK,1995
SVK,1996
SVK,1997
SVK,1998
SVK,1999
SVK,2000
SVK,2001
SVK,2002
SVK,2003
SVK,2004
SVK,2005
SVK,2006
SVK,2007
SVK,2008
SVK,2009
SVK,2010
SVK,2011
SVK,2012
SVK,2013
SVK,2014
SVK,2015
SVK,2016
SVK,2017
SVK,2018
SVK,2019
SVK,2020
SVK,2021
SVK,2022
SVK,2023
SVK,2024
SVN,2005
SVN,2006
SVN,2007
SVN,2008
SVN,2009
SVN,2010
SVN,2011
SVN,2012
SVN,2013
SVN,2014
SVN,2015
SVN,2016
SVN,2017
SVN,2018
SVN,2019
SVN,2020
SVN,2021
SVN,2022
SVN,2023
SVN,2024
SWE,1960
SWE,1961
SWE,1962
SWE,1963
SWE,1964
SWE,1965
SWE,1966
SWE,1967
SWE,1968
SWE,1969
SWE,1970
SWE,1971
SWE,1972
SWE,1973
SWE,1974
SWE,1975
SWE,1976
SWE,1977
SWE,1978
SWE,1979
SWE,1980
SWE,1981
SWE,1982
SWE,1983
SWE,1984
SWE,1985
SWE,1986
SWE,1987
SWE,1988
SWE,1989
SWE,1990
SWE,1991
SWE,1992
SWE,1993
SWE,1994
SWE,1995
SWE,1996
SWE,1997
SWE,1998
SWE,1999
SWE,2000
SWE,2001
SWE,2002
SWE,2003
SWE,2004
SWE,2005
SWE,2006
SWE,2007
SWE,2008
SWE,2009
SWE,2010
SWE,2011
SWE,2012
SWE,2013
SWE,2014
SWE,2015
SWE,2016
SWE,2017
SWE,2018
SWE,2019
SWE,2020
SWE,2021
SWE,2022
SWE,2023
SWE,2024
SYR,1961
SYR,1962
SYR,1963
SYR,1964
SYR,1965
SYR,1966
SYR,1967
SYR,1968
SYR,1969
SYR,1970
SYR,1971
SYR,1972
SYR,1973
SYR,1974
SYR,1975
SYR,1976
SYR,1977
SYR,1978
SYR,1979
SYR,1980
SYR,1981
SYR,1982
SYR,1983
SYR,1984
SYR,1985
SYR,1986
SYR,1987
SYR,1988
SYR,1989
SYR,1990
SYR,1991
SYR,1992
SYR,1993
SYR,1994
SYR,1995
SYR,1996
SYR,1997
SYR,1998
SYR,1999
SYR,2000
SYR,2001
SYR,2002
SYR,2003
SYR,2004
SYR,2005
SYR,2006
SYR,2007
SYR,2008
SYR,2009
SYR,2010
SYR,2011
SYR,2012
SYR,2013
SYR,2014
SYR,2015
SYR,2016
SYR,2017
SYR,2018
SYR,2019
SYR,2020
TCD,1961
TCD,1962
TCD,1963
TCD,1964
TCD,1965
TCD,1966
TCD,1967
TCD,1968
TCD,1969
TCD,1970
TCD,1971
TCD,1972
TCD,1973
TCD,1974
TCD,1975
TCD,1976
TCD,1977
TCD,1978
TCD,1979
TCD,1980
TCD,1981
TCD,1982
TCD,1983
TCD,1984
TCD,1985
TCD,1986
TCD,1987
TCD,1988
TCD,1989
TCD,1990
TCD,1991
TCD,1992
TCD,1993
TCD,1994
TCD,1995
TCD,1996
TCD,1997
TCD,1998
TCD,1999
TCD,2000
TCD,2001
TCD,2002
TCD,2003
TCD,2004
TCD,2005
TCD,2006
TCD,2007
TCD,2008
TCD,2009
TCD,2010
TCD,2011
TCD,2012
TCD,2013
TCD,2014
TCD,2015
TCD,2016
TCD,2017
TCD,2018
TCD,2019
TCD,2020
TCD,2021
TCD,2022
TCD,2023
TCD,2024
TGO,1968
TGO,1969
TGO,1970
TGO,1971
TGO,1972
TGO,1973
TGO,1974
TGO,1975
TGO,1976
TGO,1977
TGO,1978
TGO,1979
TGO,1980
TGO,1981
TGO,1982
TGO,1983
TGO,1984
TGO,1985
TGO,1986
TGO,1987
TGO,1988
TGO,1989
TGO,1990
TGO,1991
TGO,1992
TGO,1993
TGO,1994
TGO,1995
TGO,1996
TGO,1997
TGO,1998
TGO,1999
TGO,2000
TGO,2001
TGO,2002
TGO,2003
TGO,2004
TGO,2005
TGO,2006
TGO,2007
TGO,2008
TGO,2009
TGO,2010
TGO,2011
TGO,2012
TGO,2013
TGO,2014
TGO,2015
TGO,2016
TGO,2017
TGO,2018
TGO,2019
TGO,2020
TGO,2021
TGO,2022
TGO,2023
TGO,2024
THA,1960
THA,1961
THA,1962
THA,1963
THA,1964
THA,1965
THA,1966
THA,1967
THA,1968
THA,1969
THA,1970
THA,1971
THA,1972
THA,1973
THA,1974
THA,1975
THA,1976
THA,1977
THA,1978
THA,1979
THA,1980
THA,1981
THA,1982
THA,1983
THA,1984
THA,1985
THA,1986
THA,1987
THA,1988
THA,1989
THA,1990
THA,1991
THA,1992
THA,1993
THA,1994
THA,1995
THA,1996
THA,1997
THA,1998
THA,1999
THA,2000
THA,2001
THA,2002
THA,2003
THA,2004
THA,2005
THA,2006
THA,2007
THA,2008
THA,2009
THA,2010
THA,2011
THA,2012
THA,2013
THA,2014
THA,2015
THA,2016
THA,2017
THA,2018
THA,2019
THA,2020
THA,2021
THA,2022
THA,2023
THA,2024
TJK,1994
TJK,1995
TJK,1996
TJK,1997
TJK,1998
TJK,1999
TJK,2000
TJK,2001
TJK,2002
TJK,2003
TJK,2004
TJK,2005
TJK,2006
TJK,2007
TJK,2008
TJK,2009
TJK,2010
TJK,2011
TJK,2012
TJK,2013
TJK,2014
TJK,2015
TJK,2016
TJK,2017
TJK,2018
TJK,2019
TJK,2020
TJK,2021
TJK,2022
TJK,2023
TJK,2024
TKM,1994
TKM,1995
TKM,1996
TKM,1997
TKM,1998
TKM,1999
TKM,2000
TKM,2001
TKM,2002
TKM,2003
TKM,2004
TKM,2005
TKM,2006
TKM,2007
TKM,2008
TKM,2009
TKM,2010
TKM,2011
TKM,2012
TKM,2013
TKM,2014
TKM,2015
TKM,2016
TKM,2017
TKM,2018
TKM,2019
TKM,2020
TKM,2021
TKM,2022
TKM,2023
TKM,2024
TUN,1961
TUN,1962
TUN,1963
TUN,1964
TUN,1965
TUN,1966
TUN,1967
TUN,1968
TUN,1969
TUN,1970
TUN,1971
TUN,1972
TUN,1973
TUN,1974
TUN,1975
TUN,1976
TUN,1977
TUN,1978
TUN,1979
TUN,1980
TUN,1981
TUN,1982
TUN,1983
TUN,1984
TUN,1985
TUN,1986
TUN,1987
TUN,1988
TUN,1989
TUN,1990
TUN,1991
TUN,1992
TUN,1993
TUN,1994
TUN,1995
TUN,1996
TUN,1997
TUN,1998
TUN,1999
TUN,2000
TUN,2001
TUN,2002
TUN,2003
TUN,2004
TUN,2005
TUN,2006
TUN,2007
TUN,2008
TUN,2009
TUN,2010
TUN,2011
TUN,2012
TUN,2013
TUN,2014
TUN,2015
TUN,2016
TUN,2017
TUN,2018
TUN,2019
TUN,2020
TUN,2021
TUN,2022
TUN,2023
TUN,2024
TUR,1960
TUR,1961
TUR,1962
TUR,1963
TUR,1964
TUR,1965
TUR,1966
TUR,1967
TUR,1968
TUR,1969
TUR,1970
TUR,1971
TUR,1972
TUR,1973
TUR,1974
TUR,1975
TUR,1976
TUR,1977
TUR,1978
TUR,1979
TUR,1980
TUR,1981
TUR,1982
TUR,1983
TUR,1984
TUR,1985
TUR,1986
TUR,1987
TUR,1988
TUR,1989
TUR,1990
TUR,1991
TUR,1992
TUR,1993
TUR,1994
TUR,1995
TUR,1996
TUR,1997
TUR,1998
TUR,1999
TUR,2000
TUR,2001
TUR,2002
TUR,2003
TUR,2004
TUR,2005
TUR,2006
TUR,2007
TUR,2008
TUR,2009
TUR,2010
TUR,2011
TUR,2012
TUR,2013
TUR,2014
TUR,2015
TUR,2016
TUR,2017
TUR,2018
TUR,2019
TUR,2020
TUR,2021
TUR,2022
TUR,2023
TUR,2024
TWN,1960
TWN,1961
TWN,1962
TWN,1963
TWN,1964
TWN,1965
TWN,1966
TWN,1967
TWN,1968
TWN,1969
TWN,1970
TWN,1971
TWN,1972
TWN,1973
TWN,1974
TWN,1975
TWN,1976
TWN,1977
TWN,1978
TWN,1979
TWN,1980
TWN,1981
TWN,1982
TWN,1983
TWN,1984
TWN,1985
TWN,1986
TWN,1987
TWN,1988
TWN,1989
TWN,1990
TWN,1991
TWN,1992
TWN,1993
TWN,1994
TWN,1995
TWN,1996
TWN,1997
TWN,1998
TWN,1999
TWN,2000
TWN,2001
TWN,2002
TWN,2003
TWN,2004
TWN,2005
TWN,2006
TWN,2007
TWN,2008
TWN,2009
TWN,2010
TWN,2011
TWN,2012
TWN,2013
TWN,2014
TWN,2015
TWN,2016
TWN,2017
TWN,2018
TWN,2019
TWN,2020
TWN,2021
TWN,2022
TWN,2023
TWN,2024
TZA,1961
TZA,1962
TZA,1963
TZA,1964
TZA,1965
TZA,1966
TZA,1967
TZA,1968
TZA,1969
TZA,1970
TZA,1971
TZA,1972
TZA,1973
TZA,1974
TZA,1975
TZA,1976
TZA,1977
TZA,1978
TZA,1979
TZA,1980
TZA,1981
TZA,1982
TZA,1983
TZA,1984
TZA,1985
TZA,1986
TZA,1987
TZA,1988
TZA,1989
TZA,1990
TZA,1991
TZA,1992
TZA,1993
TZA,1994
TZA,1995
TZA,1996
TZA,1997
TZA,1998
TZA,1999
TZA,2000
TZA,2001
TZA,2002
TZA,2003
TZA,2004
TZA,2005
TZA,2006
TZA,2007
TZA,2008
TZA,2009
TZA,2010
TZA,2011
TZA,2012
TZA,2013
TZA,2014
TZA,2015
TZA,2016
TZA,2017
TZA,2018
TZA,2019
TZA,2020
TZA,2021
TZA,2022
TZA,2023
TZA,2024
UGA,1960
UGA,1961
UGA,1962
UGA,1963
UGA,1964
UGA,1965
UGA,1966
UGA,1967
UGA,1968
UGA,1969
UGA,1970
UGA,1971
UGA,1972
UGA,1973
UGA,1974
UGA,1975
UGA,1976
UGA,1977
UGA,1978
UGA,1979
UGA,1980
UGA,1981
UGA,1982
UGA,1983
UGA,1984
UGA,1985
UGA,1986
UGA,1987
UGA,1988
UGA,1989
UGA,1990
UGA,1991
UGA,1992
UGA,1993
UGA,1994
UGA,1995
UGA,1996
UGA,1997
UGA,1998
UGA,1999
UGA,2000
UGA,2001
UGA,2002
UGA,2003
UGA,2004
UGA,2005
UGA,2006
UGA,2007
UGA,2008
UGA,2009
UGA,2010
UGA,2011
UGA,2012
UGA,2013
UGA,2014
UGA,2015
UGA,2016
UGA,2017
UGA,2018
UGA,2019
UGA,2020
UGA,2021
UGA,2022
UGA,2023
UGA,2024
UKR,1992
UKR,1993
UKR,1994
UKR,1995
UKR,1996
UKR,1997
UKR,1998
UKR,1999
UKR,2000
UKR,2001
UKR,2002
UKR,2003
UKR,2004
UKR,2005
UKR,2006
UKR,2007
UKR,2008
UKR,2009
UKR,2010
UKR,2011
UKR,2012
UKR,2013
UKR,2014
UKR,2015
UKR,2016
UKR,2017
UKR,2018
UKR,2019
UKR,2020
UKR,2021
UKR,2022
UKR,2023
UKR,2024
URY,1960
URY,1961
URY,1962
URY,1963
URY,1964
URY,1965
URY,1966
URY,1967
URY,1968
URY,1969
URY,1970
URY,1971
URY,1972
URY,1973
URY,1974
URY,1975
URY,1976
URY,1977
URY,1978
URY,1979
URY,1980
URY,1981
URY,1982
URY,1983
URY,1984
URY,1985
URY,1986
URY,1987
URY,1988
URY,1989
URY,1990
URY,1991
URY,1992
URY,1993
URY,1994
URY,1995
URY,1996
URY,1997
URY,1998
URY,1999
URY,2000
URY,2001
URY,2002
URY,2003
URY,2004
URY,2005
URY,2006
URY,2007
URY,2008
URY,2009
URY,2010
URY,2011
URY,2012
URY,2013
URY,2014
URY,2015
URY,2016
URY,2017
URY,2018
URY,2019
URY,2020
URY,2021
URY,2022
URY,2023
URY,2024
USA,1960
USA,1961
USA,1962
USA,1963
USA,1964
USA,1965
USA,1966
USA,1967
USA,1968
USA,1969
USA,1970
USA,1971
USA,1972
USA,1973
USA,1974
USA,1975
USA,1976
USA,1977
USA,1978
USA,1979
USA,1980
USA,1981
USA,1982
USA,1983
USA,1984
USA,1985
USA,1986
USA,1987
USA,1988
USA,1989
USA,1990
USA,1991
USA,1992
USA,1993
USA,1994
USA,1995
USA,1996
USA,1997
USA,1998
USA,1999
USA,2000
USA,2001
USA,2002
USA,2003
USA,2004
USA,2005
USA,2006
USA,2007
USA,2008
USA,2009
USA,2010
USA,2011
USA,2012
USA,2013
USA,2014
USA,2015
USA,2016
USA,2017
USA,2018
USA,2019
USA,2020
USA,2021
USA,2022
USA,2023
USA,2024
UZB,1993
UZB,1994
UZB,1995
UZB,1996
UZB,1997
UZB,1998
UZB,1999
UZB,2000
UZB,2001
UZB,2002
UZB,2003
UZB,2004
UZB,2005
UZB,2006
UZB,2007
UZB,2008
UZB,2009
UZB,2010
UZB,2011
UZB,2012
UZB,2013
UZB,2014
UZB,2015
UZB,2016
UZB,2017
UZB,2018
UZB,2019
UZB,2020
UZB,2021
UZB,2022
UZB,2023
UZB,2024
VEN,1960
VEN,1961
VEN,1962
VEN,1963
VEN,1964
VEN,1965
VEN,1966
VEN,1967
VEN,1968
VEN,1969
VEN,1970
VEN,1971
VEN,1972
VEN,1973
VEN,1974
VEN,1975
VEN,1976
VEN,1977
VEN,1978
VEN,1979
VEN,1980
VEN,1981
VEN,1982
VEN,1983
VEN,1984
VEN,1985
VEN,1986
VEN,1987
VEN,1988
VEN,1989
VEN,1990
VEN,1991
VEN,1992
VEN,1993
VEN,1994
VEN,1995
VEN,1996
VEN,1997
VEN,1998
VEN,1999
VEN,2000
VEN,2001
VEN,2002
VEN,2003
VEN,2004
VEN,2005
VEN,2006
VEN,2007
VEN,2008
VEN,2009
VEN,2010
VEN,2011
VEN,2012
VEN,2013
VEN,2014
VEN,2015
VEN,2016
VEN,2017
VEN,2018
VEN,2019
VEN,2020
VEN,2021
VEN,2022
VEN,2023
VEN,2024
VNM,1971
VNM,1972
VNM,1973
VNM,1974
VNM,1975
VNM,1976
VNM,1977
VNM,1978
VNM,1979
VNM,1980
VNM,1981
VNM,1982
VNM,1983
VNM,1984
VNM,1985
VNM,1986
VNM,1987
VNM,1988
VNM,1989
VNM,1990
VNM,1991
VNM,1992
VNM,1993
VNM,1994
VNM,1995
VNM,1996
VNM,1997
VNM,1998
VNM,1999
VNM,2000
VNM,2001
VNM,2002
VNM,2003
VNM,2004
VNM,2005
VNM,2006
VNM,2007
VNM,2008
VNM,2009
VNM,2010
VNM,2011
VNM,2012
VNM,2013
VNM,2014
VNM,2015
VNM,2016
VNM,2017
VNM,2018
VNM,2019
VNM,2020
VNM,2021
VNM,2022
VNM,2023
VNM,2024
YEM,1981
YEM,1982
YEM,1983
YEM,1984
YEM,1985
YEM,1986
YEM,1987
YEM,1988
YEM,1989
YEM,1990
YEM,1991
YEM,1992
YEM,1993
YEM,1994
YEM,1995
YEM,1996
YEM,1997
YEM,1998
YEM,1999
YEM,2000
YEM,2001
YEM,2002
YEM,2003
YEM,2004
YEM,2005
YEM,2006
YEM,2007
YEM,2008
YEM,2009
YEM,2010
YEM,2011
YEM,2012
YEM,2013
YEM,2014
YEM,2015
YEM,2016
YEM,2017
YEM,2018
YEM,2019
YEM,2020
YEM,2021
YEM,2022
YEM,2023
YEM,2024
ZAF,1960
ZAF,1961
ZAF,1962
ZAF,1963
ZAF,1964
ZAF,1965
ZAF,1966
ZAF,1967
ZAF,1968
ZAF,1969
ZAF,1970
ZAF,1971
ZAF,1972
ZAF,1973
ZAF,1974
ZAF,1975
ZAF,1976
ZAF,1977
ZAF,1978
ZAF,1979
ZAF,1980
ZAF,1981
ZAF,1982
ZAF,1983
ZAF,1984
ZAF,1985
ZAF,1986
ZAF,1987
ZAF,1988
ZAF,1989
ZAF,1990
ZAF,1991
ZAF,1992
ZAF,1993
ZAF,1994
ZAF,1995
ZAF,1996
ZAF,1997
ZAF,1998
ZAF,1999
ZAF,2000
ZAF,2001
ZAF,2002
ZAF,2003
ZAF,2004
ZAF,2005
ZAF,2006
ZAF,2007
ZAF,2008
ZAF,2009
ZAF,2010
ZAF,2011
ZAF,2012
ZAF,2013
ZAF,2014
ZAF,2015
ZAF,2016
ZAF,2017
ZAF,2018
ZAF,2019
ZAF,2020
ZAF,2021
ZAF,2022
ZAF,2023
ZAF,2024
ZMB,1960
ZMB,1961
ZMB,1962
ZMB,1963
ZMB,1964
ZMB,1965
ZMB,1966
ZMB,1967
ZMB,1968
ZMB,1969
ZMB,1970
ZMB,1971
ZMB,1972
ZMB,1973
ZMB,1974
ZMB,1975
ZMB,1976
ZMB,1977
ZMB,1978
ZMB,1979
ZMB,1980
ZMB,1981
ZMB,1982
ZMB,1983
ZMB,1984
ZMB,1985
ZMB,1986
ZMB,1987
ZMB,1988
ZMB,1989
ZMB,1990
ZMB,1991
ZMB,1992
ZMB,1993
ZMB,1994
ZMB,1995
ZMB,1996
ZMB,1997
ZMB,1998
ZMB,1999
ZMB,2000
ZMB,2001
ZMB,2002
ZMB,2003
ZMB,2004
ZMB,2005
ZMB,2006
ZMB,2007
ZMB,2008
ZMB,2009
ZMB,2010
ZMB,2011
ZMB,2012
ZMB,2013
ZMB,2014
ZMB,2015
ZMB,2016
ZMB,2017
ZMB,2018
ZMB,2019
ZMB,2020
ZMB,2021
ZMB,2022
ZMB,2023
ZMB,2024
